detail_id,detail,category,provider,card_name,value,source_urls,mentioned_by,article_status,recommended_display_format,recommended_action,priority,needs_primary_verification,source_required,last_checked_required,editorial_note,verification_status,verified_source_url,verified_quote,verify_date,evidence_tier,notes,cannibalisation_risk,cannibal_owner_url
n11,A company is typically dissolved three months after the liquidator submits the final account to the court and Companies House.,Timeline / Duration,Compulsory Liquidation,,3 months,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEHed9GlwBBw0mOyGZWTSGDCWgbYaE8xNKPtLTRots7EwilodVwsYw5W_yYCX1JzFHzXfaNght41roB4HV0X1uN9FhJ7B5LXhYrA3fGAWig2BhxP33FRw5HjUaE30_B7ZM5RFfkmiLgEgXNJQaqW-GPwPG60eCHb6Ym_YAGC_QkutLjUHtckFiJEMcQDi0Bkf0ZsW08KPPTCdo60KoXtGf-Ic7jJFcpbAU7,gemini · broad|gemini · usecase-2,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,2026-06-10,,"verify call failed: ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",False,
n12,"For misfeasance claims (Section 212 IA 1986), a liquidator or even a creditor with court leave can apply to the court.",Director Liability / Personal Risk,Compulsory Liquidation,s.212 Insolvency Act 1986,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTlAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · broad|gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,partially_verified,https://www.legislation.gov.uk/ukpga/1986/45/section/212,"The court may, on the application of the official receiver or the liquidator, or of any creditor or contributory, examine into the conduct of the person falling within subsection (1)... The power of a contributory to make an application under subsection (3) is not exercisable except with the leave of the court...",2026-06-10,grounded,"Section 212(3) of the Insolvency Act 1986 states that the court may hear an application from 'the official receiver or the liquidator, or of any creditor or contributory'. Section 212(5) specifies that 'The power of a contributory to make an application under subsection (3) is not exercisable except with the leave of the court'. Therefore, a liquidator can apply. A creditor can also apply. However, the requirement for 'court leave' is explicitly stated in the legislation for a *contributory*, but not for a *creditor*. As such, the claim is partially verified because a liquidator and a creditor can apply, but the condition of 'with court leave' for a creditor is not explicitly stated in the primary legislation for creditors, unlike for contributories.",False,
n13,Fraudulent trading (Section 213 IA 1986) is a criminal offence that can lead to an unlimited fine and a prison sentence of up to 10 years.,Director Liability / Personal Risk,Compulsory Liquidation,s.213 Insolvency Act 1986,"10 years (prison), unlimited fine",https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · broad|gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,partially_verified,https://www.legislation.gov.uk/ukpga/2006/46/section/993,"A person guilty of an offence under this section is liable— (a) on conviction on indictment, to imprisonment for a term not exceeding ten years or a fine (or both);",2026-06-10,grounded,"The claim is partially verified. Fraudulent trading is indeed a criminal offence that can lead to an unlimited fine and a prison sentence of up to 10 years. However, this criminal offence and its penalties are stipulated under Section 993 of the Companies Act 2006, not Section 213 of the Insolvency Act 1986. Section 213 of the Insolvency Act 1986 deals with the civil liability aspect of fraudulent trading, allowing for contributions to a company's assets. The fine is 'unlimited' on conviction on indictment as no upper limit is specified in the legislation for this type of conviction.",False,
n14,A director disqualification order typically includes an order for the director to pay the Secretary of State's costs.,Director Liability / Personal Risk,Director Disqualification,Company Directors Disqualification Act 1986,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · broad|gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,verified,,A disqualification order usually carries with it an order to pay the costs and expenses of the Secretary of State.,2026-06-10,grounded,This quote is from official GOV.UK guidance on the Company Directors Disqualification Act 1986.,False,
n15,"Breaching a director disqualification order or undertaking is a criminal offence, potentially leading to a fine, up to 2 years in prison, and personal liability for company debts incurred during that period.",Director Liability / Personal Risk,Director Disqualification,Company Directors Disqualification Act 1986,2 years (prison),https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · broad|gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,verified,,"Anyone contravening a disqualification order or undertaking is committing a criminal offence and can be fined and/or sent to prison for up to 2 years. They could also be disqualified for a further period. When someone contravenes an order or undertaking, they might also become personally liable for any debts of a company that are incurred during that period.",2026-06-10,grounded,"This information is provided by GOV.UK, specifically within guidance related to the Company Directors Disqualification Act 1986.",False,
n16,A compensation order may also be made against a disqualified director to repay losses suffered by creditors.,Director Liability / Personal Risk,Director Disqualification,Company Directors Disqualification Act 1986,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n17,"HMRC can issue Personal Liability Notices (PLNs) to directors if they are deemed to have intentionally or recklessly failed to ensure the company paid PAYE, National Insurance, or Construction Industry Scheme deductions.",Director Liability / Personal Risk,HMRC,Personal Liability Notice,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGMAXaiBc83fRhDvL8B1i7QYd3zW5_ZftOR1i9re0jZpJa_uAC2NDKVXBjz8Xa007iv6c8ogSpOea2Gg1TMR0VB5nwiMC3pCmCTEh37UT0lrOd8J51LFU0C-YiJ9C0y15DS9woi-S0nQjzc8zNyP7K0ONZqcrYSFwlYEPMi8s02Aj2KvCQ029QnE_UbwSj1oEE7iyI,gemini · usecase-2,missing,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n18,"It is a criminal offence for a director of a company that has gone into insolvent liquidation to re-use the company name (or a name so similar as to suggest an association) for another business within 5 years without court permission (Sections 216 & 217 Insolvency Act 1986), potentially making them personally liable for the debts of the new company.",Director Liability / Personal Risk,General,s.216 & s.217 Insolvency Act 1986,5 years,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · broad|gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n19,"Directors of a liquidated company are banned for 5 years from forming, managing or promoting any business with the same or a similar name to their liquidated company, subject to certain exceptions.",Consequences / Aftermath,General,s.216 & s.217 Insolvency Act 1986,5 years,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=,gemini · broad,missing,key_takeaways,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n20,"For transactions at an undervalue (Section 238 IA 1986), insolvency is presumed if the transaction occurred within two years before insolvency.",Director Liability / Personal Risk,Compulsory Liquidation,s.238 Insolvency Act 1986,2 years,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n21,"Directors' general duties are set out in Sections 171-177 of the Companies Act 2006, including duties to act within powers, promote the success of the company, exercise independent judgment, and exercise reasonable care, skill and diligence.",Director Liability / Personal Risk,General,s.171-177 Companies Act 2006,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · broad|gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n22,"The Supreme Court's 'creditor duty' confirmed that directors must consider, and give effect to, the interests of creditors when insolvency is probable or inevitable.",Director Liability / Personal Risk,General,Supreme Court creditor duty,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQERHAL2QOQb7vQyrD7s0RCcFII-TxfuFIhp853PTLAH6INtz1dlpoyCSsTT5YP5FTvRR-rVZVx69GkXyfHQfXiSJK0-6sSue_YSQMh8Tesh47ihI_TGzU-QnBdlDJQOF3nLIuuTFhkMncPhzsdG-UCJuL3U0AELo03lWC_jaguXqjuQd_RluPDIo5Q==,gemini · usecase-3,missing,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n23,"Preferential creditors in a compulsory liquidation primarily include certain employee claims and a portion of HMRC debts (for certain taxes like VAT and PAYE, classified as secondary preferential).",Creditor / HMRC Treatment,Compulsory Liquidation,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGMAXaiBc83fRhDvL8B1i7QYd3zW5_ZftOR1i9re0jZpJa_uAC2NDKVXBjz8Xa007iv6c8ogSpOea2Gg1TMR0VB5nwiMC3pCmCTEh37UT0lrOd8J51LFU0C-YiJ9C0y15DS9woi-S0nQjzc8zNyP7K0ONZqcrYSFwlYEPMi8s02Aj2KvCQ029QnE_UbwSj1oEE7iyI,gemini · broad|gemini · usecase-2,missing,definition_block,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n24,"Secured creditors holding floating charges are paid after liquidation costs and preferential creditors, from the remaining unencumbered assets, in a compulsory liquidation.",Creditor / HMRC Treatment,Compulsory Liquidation,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAd6muqQubBc-b8JSuoiOcNGE6N5_98KTHex9ehI6a5b66YcloGlrbvT96sL1pk9LcXHyQd6uJz8BlyCbBaCTTNG7VXfaFdnuEo-M_-KF953hTpjFGXClHa7YJO1zYFC_Jjq61ofUDFSZdWESiM9mwuISusEqPX04wk2NISfYDmjuabQMQrq9Yz2ydg0BZ_eDLycskO1A=,gemini · broad,missing,definition_block,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n25,"A Creditors' Voluntary Liquidation (CVL) process can be relatively quick, sometimes as fast as 8 days, compared to compulsory liquidation.",Timeline / Duration,Creditors' Voluntary Liquidation (CVL),,8 days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_P6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n26,"In Administration, the administrator must present their proposals to creditors within 8 weeks of appointment.",Timeline / Duration,Administration,,8 weeks,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_P6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n27,"In Administration, directors must provide a Statement of Company's Affairs within 11 days of the administrator's appointment.",Timeline / Duration,Administration,Statement of Company's Affairs,11 days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_P6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n28,"A standalone moratorium, introduced by the Corporate Insolvency and Governance Act 2020 (CIGA 2020), offers a 'breathing space' for companies in financial difficulty to explore rescue options.",Alternatives / Options,Moratorium,Corporate Insolvency and Governance Act 2020 (CIGA 2020),,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_column,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n29,"The initial period for a standalone moratorium (under CIGA 2020) is 20 business days, which directors can extend for a further 20 business days without creditor consent.",Timeline / Duration,Moratorium,Corporate Insolvency and Governance Act 2020 (CIGA 2020),20 business days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n30,A standalone moratorium can be extended for a maximum period of 364 days by court application.,Timeline / Duration,Moratorium,Corporate Insolvency and Governance Act 2020 (CIGA 2020),364 days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n31,"For a Members' Voluntary Liquidation (MVL), a majority of directors must make a formal Declaration of Solvency no more than five weeks before the shareholders pass a special resolution to wind up the company.",Timeline / Duration,Members' Voluntary Liquidation (MVL),Declaration of Solvency,5 weeks,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n32,"For Company Dissolution (Voluntary Strike-Off), if no objections are raised within two months of submitting Form DS01, the company is struck off.",Timeline / Duration,Company Dissolution (Voluntary Strike-Off),Form DS01,2 months,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH62Si-L8hR-1JPu4nmqeTMNCu_Wi7S-AzuSV8Dl0dCIwOPuQa8yR3nTN8xnxRzM6ZXpQCZj9WMgMetKU7G_OJ0LeVmjHMoZhThRFZWzpkSRvvtZU_oVFkvLJlo99moPpBrKyU6yyY9ntNxnQ_6lcBBB4LPHUPb0d9ZDDrj442DhqBH45o7eXEywbKZFMO,gemini · usecase-4,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
